description,name,zipcrid,zip,cr,ex_name,state,statefips,countyfips,lat,lon,totrescnt,mfdu,sfdu,boxcnt,bizcnt,relver,geometry
,20019C005,20019C005,20019,C005,WASHINGTON,DC,11,11001,38.8846053079384,-76.9235035179254,719,138,581,0,11,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.923136,38.886454,0.0 -76.923972,38.88665,0.0 -76.924203,38.886537,0.0 -76.925704,38.886733,0.0 -76.926443,38.883352,0.0 -76.926958,38.880954,0.0 -76.926046,38.881004,0.0 -76.926086,38.880271,0.0 -76.925611,38.880204,0.0 -76.920826,38.88395,0.0 -76.919962,38.884622,0.0 -76.918566,38.88571,0.0 -76.920938,38.886271,0.0 -76.921221,38.887486,0.0 -76.922341,38.887672,0.0 -76.922885,38.889754,0.0 -76.923927,38.889754,0.0 -76.923136,38.886454,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20019C012,20019C012,20019,C012,WASHINGTON,DC,11,11001,38.8771451565479,-76.9680768717261,566,414,152,0,12,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.974415,38.875222,0.0 -76.973438,38.875453,0.0 -76.972873,38.875399,0.0 -76.972699,38.875279,0.0 -76.972645,38.875126,0.0 -76.972733,38.874954,0.0 -76.972913,38.874863,0.0 -76.973204,38.874855,0.0 -76.973995,38.875058,0.0 -76.972917,38.874582,0.0 -76.970769,38.874929,0.0 -76.96932,38.874162,0.0 -76.968338,38.874659,0.0 -76.96642,38.874611,0.0 -76.966423,38.873817,0.0 -76.96477,38.873816,0.0 -76.96477,38.874192,0.0 -76.96255,38.874156,0.0 -76.962566,38.874604,0.0 -76.961037,38.874604,0.0 -76.961205,38.875971,0.0 -76.961711,38.875958,0.0 -76.962194,38.876071,0.0 -76.963948,38.877316,0.0 -76.965915,38.877782,0.0 -76.966555,38.87806,0.0 -76.96679,38.87818,0.0 -76.966913,38.878243,0.0 -76.965551,38.879832,0.0 -76.964449,38.881639,0.0 -76.966694,38.881273,0.0 -76.967792,38.881499,0.0 -76.969883,38.881015,0.0 -76.970363,38.880703,0.0 -76.970421,38.880542,0.0 -76.97031,38.880483,0.0 -76.971575,38.87855,0.0 -76.971949,38.878075,0.0 -76.972437,38.877653,0.0 -76.973405,38.877153,0.0 -76.976627,38.876174,0.0 -76.976205,38.876025,0.0 -76.974667,38.87531,0.0 -76.974415,38.875222,0.0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>-76.974667,38.87531,0.0 -76.974876,38.875488,0.0 -76.974961,38.875676,0.0 -76.97476,38.875987,0.0 -76.974013,38.876254,0.0 -76.973706,38.876239,0.0 -76.973516,38.876119,0.0 -76.973488,38.875892,0.0 -76.973616,38.875722,0.0 -76.974667,38.87531,0.0</coordinates></LinearRing></innerBoundaryIs></Polygon>"
,20019C021,20019C021,20019,C021,WASHINGTON,DC,11,11001,38.8921323529724,-76.9592894797681,543,124,419,0,0,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.960974,38.895655,0.0 -76.961114,38.89453,0.0 -76.962438,38.889857,0.0 -76.962454,38.889751,0.0 -76.961462,38.889492,0.0 -76.96122,38.88932,0.0 -76.9611,38.889113,0.0 -76.961152,38.888746,0.0 -76.961635,38.888139,0.0 -76.961939,38.887567,0.0 -76.961415,38.888201,0.0 -76.960629,38.888843,0.0 -76.95859,38.889823,0.0 -76.958105,38.889817,0.0 -76.957193,38.89044,0.0 -76.954623,38.893148,0.0 -76.954857,38.893082,0.0 -76.955336,38.892831,0.0 -76.955887,38.892796,0.0 -76.955154,38.893534,0.0 -76.95524,38.893553,0.0 -76.959385,38.89356,0.0 -76.959449,38.893162,0.0 -76.960021,38.892535,0.0 -76.960219,38.891999,0.0 -76.96123,38.891999,0.0 -76.961159,38.892406,0.0 -76.960933,38.892864,0.0 -76.959857,38.893981,0.0 -76.959529,38.894741,0.0 -76.959584,38.895594,0.0 -76.960262,38.896919,0.0 -76.961182,38.897011,0.0 -76.961214,38.896468,0.0 -76.960974,38.895655,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20019C041,20019C041,20019,C041,WASHINGTON,DC,11,11001,38.8914561537444,-76.9530256334399,745,330,415,0,6,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-76.951419,38.891965,0.0 -76.951261,38.892289,0.0 -76.950543,38.893258,0.0 -76.950125,38.893831,0.0 -76.94916,38.895133,0.0 -76.951293,38.89557,0.0 -76.953713,38.893402,0.0 -76.954623,38.893148,0.0 -76.957193,38.89044,0.0 -76.958105,38.889817,0.0 -76.957341,38.889836,0.0 -76.955917,38.889824,0.0 -76.956065,38.889604,0.0 -76.956074,38.887584,0.0 -76.95467,38.887583,0.0 -76.952393,38.890643,0.0 -76.951419,38.891965,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-76.951419,38.891965,0.0 -76.951342,38.891817,0.0 -76.951358,38.890274,0.0 -76.951482,38.890069,0.0 -76.951995,38.890462,0.0 -76.951679,38.890084,0.0 -76.951929,38.889817,0.0 -76.950135,38.889588,0.0 -76.949588,38.88933,0.0 -76.948876,38.889684,0.0 -76.948264,38.889788,0.0 -76.947244,38.889784,0.0 -76.947249,38.890322,0.0 -76.950312,38.89034,0.0 -76.950353,38.891896,0.0 -76.951262,38.891899,0.0 -76.951419,38.891965,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20019C023,20019C023,20019,C023,WASHINGTON,DC,11,11001,38.9025498953985,-76.936896909253,466,116,350,0,33,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.93696,38.906071,0.0 -76.937722,38.906108,0.0 -76.938649,38.905326,0.0 -76.943234,38.902185,0.0 -76.939189,38.90056,0.0 -76.937356,38.899808,0.0 -76.93601,38.899727,0.0 -76.932715,38.899724,0.0 -76.932713,38.901481,0.0 -76.933761,38.901484,0.0 -76.933763,38.902899,0.0 -76.931669,38.903045,0.0 -76.931665,38.904668,0.0 -76.935747,38.904663,0.0 -76.937255,38.904932,0.0 -76.93696,38.906071,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20019C003,20019C003,20019,C003,WASHINGTON,DC,11,11001,38.889983968864,-76.944711149724,645,330,315,0,14,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-76.942611,38.892939,0.0 -76.94358,38.893237,0.0 -76.945589,38.893656,0.0 -76.946639,38.894022,0.0 -76.947207,38.892976,0.0 -76.947245,38.892678,0.0 -76.947244,38.891894,0.0 -76.950353,38.891896,0.0 -76.950312,38.89034,0.0 -76.947249,38.890322,0.0 -76.947244,38.889784,0.0 -76.948264,38.889788,0.0 -76.948876,38.889684,0.0 -76.949588,38.88933,0.0 -76.946518,38.886354,0.0 -76.94606,38.886509,0.0 -76.940555,38.886544,0.0 -76.940479,38.887045,0.0 -76.94063,38.888189,0.0 -76.940067,38.889319,0.0 -76.940003,38.889777,0.0 -76.942804,38.889779,0.0 -76.942897,38.889985,0.0 -76.942831,38.890885,0.0 -76.944559,38.890882,0.0 -76.944559,38.891848,0.0 -76.943455,38.892008,0.0 -76.942609,38.891891,0.0 -76.942611,38.892939,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-76.942611,38.892939,0.0 -76.939206,38.891527,0.0 -76.939199,38.893433,0.0 -76.942608,38.893871,0.0 -76.942611,38.892939,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20019C002,20019C002,20019,C002,WASHINGTON,DC,11,11001,38.8746831556555,-76.9424017158714,410,57,353,0,19,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.940527,38.869552,0.0 -76.940763,38.869355,0.0 -76.940627,38.86935,0.0 -76.940944,38.868731,0.0 -76.942141,38.867802,0.0 -76.9421,38.867376,0.0 -76.940424,38.86868,0.0 -76.936841,38.871474,0.0 -76.932495,38.874862,0.0 -76.936778,38.874894,0.0 -76.936857,38.875684,0.0 -76.937148,38.87649,0.0 -76.939395,38.876461,0.0 -76.940551,38.878088,0.0 -76.941152,38.878612,0.0 -76.94154,38.878833,0.0 -76.941592,38.878747,0.0 -76.943326,38.878526,0.0 -76.943996,38.879342,0.0 -76.944022,38.879466,0.0 -76.944864,38.879093,0.0 -76.945772,38.880869,0.0 -76.946761,38.880451,0.0 -76.947658,38.879936,0.0 -76.948327,38.879424,0.0 -76.94882,38.87883,0.0 -76.949132,38.878144,0.0 -76.949207,38.87755,0.0 -76.949099,38.876893,0.0 -76.948798,38.876175,0.0 -76.948269,38.875188,0.0 -76.948081,38.874534,0.0 -76.948162,38.874017,0.0 -76.948605,38.873176,0.0 -76.94868,38.872875,0.0 -76.943521,38.870773,0.0 -76.942,38.871078,0.0 -76.941886,38.870839,0.0 -76.942505,38.870359,0.0 -76.940527,38.869552,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C002,20020C002,20020,C002,WASHINGTON,DC,11,11001,38.8723505458184,-76.9732413600731,706,351,355,0,45,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-76.974667,38.87531,0.0 -76.976205,38.876025,0.0 -76.976922,38.875832,0.0 -76.976527,38.875114,0.0 -76.976295,38.874879,0.0 -76.975094,38.874242,0.0 -76.976555,38.873933,0.0 -76.977953,38.873444,0.0 -76.977359,38.873033,0.0 -76.977353,38.872021,0.0 -76.975936,38.872063,0.0 -76.975187,38.871546,0.0 -76.975061,38.871368,0.0 -76.974953,38.871364,0.0 -76.974959,38.869475,0.0 -76.968971,38.869475,0.0 -76.968969,38.870742,0.0 -76.968969,38.872023,0.0 -76.96976,38.872271,0.0 -76.970937,38.872271,0.0 -76.970951,38.873259,0.0 -76.971334,38.873909,0.0 -76.972917,38.874582,0.0 -76.973995,38.875058,0.0 -76.973204,38.874855,0.0 -76.972913,38.874863,0.0 -76.972733,38.874954,0.0 -76.972645,38.875126,0.0 -76.972699,38.875279,0.0 -76.972873,38.875399,0.0 -76.973438,38.875453,0.0 -76.974415,38.875222,0.0 -76.974667,38.87531,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-76.974667,38.87531,0.0 -76.973616,38.875722,0.0 -76.973488,38.875892,0.0 -76.973516,38.876119,0.0 -76.973706,38.876239,0.0 -76.974013,38.876254,0.0 -76.97476,38.875987,0.0 -76.974961,38.875676,0.0 -76.974876,38.875488,0.0 -76.974667,38.87531,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20020C020,20020C020,20020,C020,WASHINGTON,DC,11,11001,38.8602515,-76.9528645,676,392,284,0,0,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.958887,38.856056,0.0 -76.958604,38.855406,0.0 -76.95811,38.854909,0.0 -76.946809,38.863702,0.0 -76.947176,38.863956,0.0 -76.951324,38.865594,0.0 -76.952216,38.865256,0.0 -76.953736,38.86472,0.0 -76.953589,38.864355,0.0 -76.953591,38.862614,0.0 -76.952223,38.862124,0.0 -76.952316,38.86123,0.0 -76.952518,38.860789,0.0 -76.952828,38.860387,0.0 -76.953594,38.859817,0.0 -76.954619,38.859473,0.0 -76.958914,38.85942,0.0 -76.958887,38.856056,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C011,20020C011,20020,C011,WASHINGTON,DC,11,11001,38.8619105838873,-76.9564483903548,434,55,379,0,7,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.957491,38.862243,0.0 -76.957466,38.862363,0.0 -76.958272,38.86548,0.0 -76.959635,38.865328,0.0 -76.959,38.861923,0.0 -76.960172,38.86183,0.0 -76.960179,38.860492,0.0 -76.960183,38.859421,0.0 -76.958914,38.85942,0.0 -76.954619,38.859473,0.0 -76.953594,38.859817,0.0 -76.952828,38.860387,0.0 -76.952518,38.860789,0.0 -76.952316,38.86123,0.0 -76.952223,38.862124,0.0 -76.953591,38.862614,0.0 -76.953589,38.864355,0.0 -76.953736,38.86472,0.0 -76.955099,38.864242,0.0 -76.95564,38.863973,0.0 -76.957243,38.865561,0.0 -76.957446,38.865572,0.0 -76.956674,38.86259,0.0 -76.957491,38.862243,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C033,20020C033,20020,C033,WASHINGTON,DC,11,11001,38.8557104129918,-76.9732689599186,945,463,482,0,16,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.974547,38.853079,0.0 -76.974208,38.853025,0.0 -76.974208,38.854087,0.0 -76.971131,38.854091,0.0 -76.969977,38.855119,0.0 -76.969976,38.854448,0.0 -76.96699,38.854414,0.0 -76.966298,38.854145,0.0 -76.965684,38.85359,0.0 -76.965708,38.854841,0.0 -76.965973,38.854949,0.0 -76.967199,38.855121,0.0 -76.967979,38.856293,0.0 -76.967265,38.856934,0.0 -76.967919,38.85796,0.0 -76.968195,38.858906,0.0 -76.969972,38.856866,0.0 -76.969972,38.855822,0.0 -76.970063,38.855826,0.0 -76.973541,38.858078,0.0 -76.974292,38.857386,0.0 -76.975447,38.856314,0.0 -76.976705,38.857129,0.0 -76.977027,38.857254,0.0 -76.979638,38.857304,0.0 -76.979659,38.856176,0.0 -76.98079,38.856234,0.0 -76.980568,38.855161,0.0 -76.977248,38.855179,0.0 -76.977251,38.854069,0.0 -76.97584,38.853591,0.0 -76.974547,38.853079,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C005,20020C005,20020,C005,WASHINGTON,DC,11,11001,38.8466720581055,-76.985034942627,1227,26,1201,0,19,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.988805,38.845096,0.0 -76.989291,38.844499,0.0 -76.987453,38.844862,0.0 -76.982801,38.846178,0.0 -76.982716,38.847341,0.0 -76.981659,38.847336,0.0 -76.980549,38.847587,0.0 -76.980308,38.846903,0.0 -76.981332,38.8466,0.0 -76.978907,38.842191,0.0 -76.978736,38.84233,0.0 -76.978663,38.842308,0.0 -76.979114,38.843112,0.0 -76.977625,38.843568,0.0 -76.976262,38.843818,0.0 -76.976533,38.84513,0.0 -76.974223,38.845417,0.0 -76.974258,38.845814,0.0 -76.974095,38.846188,0.0 -76.976762,38.845818,0.0 -76.977053,38.846473,0.0 -76.978464,38.846105,0.0 -76.979165,38.847451,0.0 -76.979023,38.847547,0.0 -76.979473,38.848776,0.0 -76.978725,38.849094,0.0 -76.978347,38.849725,0.0 -76.97865,38.849899,0.0 -76.978842,38.850116,0.0 -76.979809,38.849956,0.0 -76.980994,38.849932,0.0 -76.981012,38.850749,0.0 -76.982719,38.85082,0.0 -76.983816,38.850508,0.0 -76.985277,38.851155,0.0 -76.986473,38.849853,0.0 -76.985047,38.848964,0.0 -76.988805,38.845096,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C022,20020C022,20020,C022,WASHINGTON,DC,11,11001,38.8461003225047,-76.9721638929474,1002,88,914,0,18,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.974223,38.845417,0.0 -76.976533,38.84513,0.0 -76.976262,38.843818,0.0 -76.973976,38.843919,0.0 -76.972846,38.843845,0.0 -76.972451,38.84372,0.0 -76.97096,38.844883,0.0 -76.96663,38.848257,0.0 -76.967053,38.84838,0.0 -76.968613,38.848359,0.0 -76.970885,38.848018,0.0 -76.97183,38.84781,0.0 -76.974313,38.846822,0.0 -76.977053,38.846473,0.0 -76.976762,38.845818,0.0 -76.974095,38.846188,0.0 -76.974258,38.845814,0.0 -76.974223,38.845417,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C018,20020C018,20020,C018,WASHINGTON,DC,11,11001,38.8726946242654,-76.9660910428289,542,342,200,0,35,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.970951,38.873259,0.0 -76.970937,38.872271,0.0 -76.96976,38.872271,0.0 -76.968969,38.872023,0.0 -76.968969,38.870742,0.0 -76.964772,38.870743,0.0 -76.964768,38.872009,0.0 -76.964698,38.872007,0.0 -76.960515,38.870348,0.0 -76.96094,38.87382,0.0 -76.96477,38.873816,0.0 -76.966423,38.873817,0.0 -76.96642,38.874611,0.0 -76.968338,38.874659,0.0 -76.96932,38.874162,0.0 -76.970769,38.874929,0.0 -76.972917,38.874582,0.0 -76.971334,38.873909,0.0 -76.970951,38.873259,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C010,20020C010,20020,C010,WASHINGTON,DC,11,11001,38.8709147424695,-76.9823469529175,735,389,346,0,23,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.976922,38.875832,0.0 -76.976205,38.876025,0.0 -76.976627,38.876174,0.0 -76.980267,38.875032,0.0 -76.982455,38.874234,0.0 -76.984855,38.873129,0.0 -76.985487,38.873183,0.0 -76.9852,38.872952,0.0 -76.98525,38.872895,0.0 -76.988612,38.871182,0.0 -76.987677,38.87005,0.0 -76.987551,38.869481,0.0 -76.987278,38.869592,0.0 -76.98719,38.869312,0.0 -76.987176,38.868788,0.0 -76.98705,38.868844,0.0 -76.985123,38.868845,0.0 -76.985128,38.866775,0.0 -76.984361,38.866634,0.0 -76.983054,38.867327,0.0 -76.982905,38.867265,0.0 -76.982225,38.867266,0.0 -76.982227,38.866247,0.0 -76.981916,38.866191,0.0 -76.982171,38.865326,0.0 -76.979805,38.864897,0.0 -76.979547,38.865762,0.0 -76.98079,38.865987,0.0 -76.980774,38.86823,0.0 -76.979007,38.868232,0.0 -76.979006,38.869472,0.0 -76.979793,38.869477,0.0 -76.979906,38.870744,0.0 -76.980777,38.870742,0.0 -76.980786,38.872038,0.0 -76.977953,38.873444,0.0 -76.976555,38.873933,0.0 -76.975094,38.874242,0.0 -76.976295,38.874879,0.0 -76.976527,38.875114,0.0 -76.976922,38.875832,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C007,20020C007,20020,C007,WASHINGTON,DC,11,11001,38.862218270934,-76.9724333106358,1039,947,92,0,8,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.973076,38.865133,0.0 -76.974205,38.863629,0.0 -76.973218,38.863235,0.0 -76.975151,38.860888,0.0 -76.97504,38.860287,0.0 -76.973887,38.859491,0.0 -76.975388,38.858066,0.0 -76.975028,38.857763,0.0 -76.974292,38.857386,0.0 -76.973541,38.858078,0.0 -76.970063,38.855826,0.0 -76.969972,38.855822,0.0 -76.969972,38.856866,0.0 -76.969979,38.859242,0.0 -76.970705,38.859375,0.0 -76.971373,38.859745,0.0 -76.972656,38.859204,0.0 -76.97315,38.859467,0.0 -76.972276,38.860369,0.0 -76.972001,38.860172,0.0 -76.971378,38.86032,0.0 -76.970966,38.861011,0.0 -76.970719,38.861215,0.0 -76.970263,38.861226,0.0 -76.969697,38.860747,0.0 -76.969373,38.861223,0.0 -76.970234,38.861924,0.0 -76.97282,38.86308,0.0 -76.972442,38.863615,0.0 -76.972189,38.863816,0.0 -76.970783,38.864241,0.0 -76.970778,38.864932,0.0 -76.970384,38.865738,0.0 -76.970213,38.866276,0.0 -76.97017,38.866714,0.0 -76.970237,38.86728,0.0 -76.97212,38.867301,0.0 -76.972185,38.86748,0.0 -76.972189,38.868246,0.0 -76.974963,38.868243,0.0 -76.974967,38.867101,0.0 -76.974765,38.866686,0.0 -76.974317,38.866372,0.0 -76.973872,38.866236,0.0 -76.97377,38.866019,0.0 -76.973079,38.865501,0.0 -76.97302,38.865353,0.0 -76.973076,38.865133,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C028,20020C028,20020,C028,WASHINGTON,DC,11,11001,38.8679886203906,-76.9477243863151,678,261,417,0,23,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.952222,38.865963,0.0 -76.952216,38.865256,0.0 -76.951324,38.865594,0.0 -76.947176,38.863956,0.0 -76.946809,38.863702,0.0 -76.945779,38.864506,0.0 -76.945767,38.866998,0.0 -76.94571,38.867229,0.0 -76.945473,38.867515,0.0 -76.943951,38.868703,0.0 -76.94496,38.870484,0.0 -76.943521,38.870773,0.0 -76.94868,38.872875,0.0 -76.948578,38.871929,0.0 -76.948511,38.871397,0.0 -76.948568,38.871005,0.0 -76.94929,38.869694,0.0 -76.949488,38.86845,0.0 -76.949745,38.867956,0.0 -76.950109,38.867622,0.0 -76.950498,38.867414,0.0 -76.952371,38.866872,0.0 -76.952717,38.866628,0.0 -76.953001,38.866279,0.0 -76.952222,38.865963,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C024,20020C024,20020,C024,WASHINGTON,DC,11,11001,38.852986296481,-76.9841539732115,988,594,394,0,12,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.993424,38.85675,0.0 -76.993225,38.858067,0.0 -76.993275,38.858415,0.0 -76.9936,38.85848,0.0 -76.993631,38.855738,0.0 -76.993438,38.855209,0.0 -76.993095,38.854655,0.0 -76.99261,38.854169,0.0 -76.991987,38.853752,0.0 -76.992289,38.853452,0.0 -76.986473,38.849853,0.0 -76.985277,38.851155,0.0 -76.983816,38.850508,0.0 -76.982719,38.85082,0.0 -76.981012,38.850749,0.0 -76.979845,38.850635,0.0 -76.979023,38.850866,0.0 -76.977507,38.851619,0.0 -76.976757,38.851551,0.0 -76.976255,38.851407,0.0 -76.976257,38.851643,0.0 -76.974427,38.851636,0.0 -76.974237,38.851507,0.0 -76.974206,38.850977,0.0 -76.973757,38.851079,0.0 -76.97276,38.851201,0.0 -76.974335,38.852631,0.0 -76.974933,38.853073,0.0 -76.97584,38.853591,0.0 -76.977251,38.854069,0.0 -76.978949,38.8543,0.0 -76.980337,38.854244,0.0 -76.981545,38.854007,0.0 -76.983338,38.853366,0.0 -76.983407,38.853485,0.0 -76.982745,38.853845,0.0 -76.982941,38.855163,0.0 -76.983913,38.855205,0.0 -76.984205,38.854954,0.0 -76.984549,38.85479,0.0 -76.985959,38.854537,0.0 -76.986455,38.855037,0.0 -76.986928,38.855855,0.0 -76.986995,38.85619,0.0 -76.987256,38.855979,0.0 -76.987673,38.855331,0.0 -76.988003,38.855181,0.0 -76.989859,38.855212,0.0 -76.991091,38.855526,0.0 -76.993204,38.855652,0.0 -76.993424,38.85675,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C026,20020C026,20020,C026,WASHINGTON,DC,11,11001,38.8612570676968,-76.9977189139839,939,172,767,0,33,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.992261,38.864693,0.0 -76.992402,38.864823,0.0 -76.991443,38.865824,0.0 -76.991776,38.866034,0.0 -76.990413,38.867801,0.0 -76.989705,38.86853,0.0 -76.990805,38.869374,0.0 -76.991458,38.868849,0.0 -76.99236,38.868393,0.0 -76.993203,38.868148,0.0 -76.994196,38.868041,0.0 -76.995278,38.868081,0.0 -76.996509,38.868263,0.0 -77.000279,38.869245,0.0 -77.000606,38.868689,0.0 -77.002063,38.867645,0.0 -77.002269,38.867389,0.0 -77.003298,38.867854,0.0 -77.0029,38.867582,0.0 -77.002672,38.867167,0.0 -77.002662,38.865509,0.0 -77.002546,38.864992,0.0 -77.0023,38.864646,0.0 -77.001597,38.864144,0.0 -77.001391,38.863666,0.0 -77.001627,38.862361,0.0 -77.001912,38.861891,0.0 -77.002642,38.861141,0.0 -77.003004,38.860535,0.0 -77.002823,38.860505,0.0 -77.00279,38.86043,0.0 -77.002383,38.860499,0.0 -77.002366,38.860576,0.0 -77.002262,38.860508,0.0 -77.002659,38.860295,0.0 -77.004056,38.854004,0.0 -77.003696,38.853569,0.0 -77.003022,38.852303,0.0 -77.002732,38.852084,0.0 -77.002342,38.851964,0.0 -77.001749,38.851994,0.0 -77.001238,38.852213,0.0 -77.000664,38.852345,0.0 -77.000627,38.852458,0.0 -77.000717,38.852509,0.0 -77.001455,38.852392,0.0 -77.001719,38.852444,0.0 -77.000811,38.853044,0.0 -77.000553,38.853024,0.0 -77.00026,38.853125,0.0 -77.000008,38.853431,0.0 -76.999733,38.853458,0.0 -76.999246,38.853353,0.0 -76.999666,38.854268,0.0 -76.998901,38.854149,0.0 -76.998373,38.853875,0.0 -76.997334,38.854309,0.0 -76.997151,38.854453,0.0 -76.99678,38.855056,0.0 -76.996058,38.85507,0.0 -76.996075,38.856067,0.0 -76.992289,38.853452,0.0 -76.991987,38.853752,0.0 -76.99261,38.854169,0.0 -76.993095,38.854655,0.0 -76.993438,38.855209,0.0 -76.993631,38.855738,0.0 -76.9936,38.85848,0.0 -76.993275,38.858415,0.0 -76.99337,38.858985,0.0 -76.991326,38.859465,0.0 -76.991027,38.859663,0.0 -76.993827,38.861455,0.0 -76.993217,38.862226,0.0 -76.992245,38.862765,0.0 -76.991016,38.863429,0.0 -76.991415,38.863941,0.0 -76.992327,38.86455,0.0 -76.992261,38.864693,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C013,20020C013,20020,C013,WASHINGTON,DC,11,11001,38.8566714993997,-76.9619907517748,575,430,145,0,3,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.964314,38.85829,0.0 -76.964949,38.856318,0.0 -76.965708,38.854841,0.0 -76.965193,38.854241,0.0 -76.962979,38.852134,0.0 -76.962561,38.851942,0.0 -76.961965,38.851926,0.0 -76.960739,38.852875,0.0 -76.95811,38.854909,0.0 -76.958604,38.855406,0.0 -76.958887,38.856056,0.0 -76.958914,38.85942,0.0 -76.960183,38.859421,0.0 -76.960179,38.860492,0.0 -76.961495,38.860496,0.0 -76.961488,38.861727,0.0 -76.962281,38.861627,0.0 -76.964771,38.860719,0.0 -76.964497,38.860146,0.0 -76.964261,38.859276,0.0 -76.964314,38.85829,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20020C032,20020C032,20020,C032,WASHINGTON,DC,11,11001,38.8666790212178,-76.9763206408119,684,334,350,0,1,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-76.972189,38.868246,0.0 -76.972087,38.868832,0.0 -76.972177,38.868859,0.0 -76.974964,38.868857,0.0 -76.974964,38.868575,0.0 -76.977354,38.868596,0.0 -76.977355,38.868236,0.0 -76.979007,38.868232,0.0 -76.980774,38.86823,0.0 -76.98079,38.865987,0.0 -76.979547,38.865762,0.0 -76.978491,38.865558,0.0 -76.977869,38.865351,0.0 -76.974205,38.863629,0.0 -76.973076,38.865133,0.0 -76.97302,38.865353,0.0 -76.973079,38.865501,0.0 -76.97377,38.866019,0.0 -76.973872,38.866236,0.0 -76.974317,38.866372,0.0 -76.974765,38.866686,0.0 -76.974967,38.867101,0.0 -76.974963,38.868243,0.0 -76.972189,38.868246,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-76.972189,38.868246,0.0 -76.972185,38.86748,0.0 -76.97212,38.867301,0.0 -76.970237,38.86728,0.0 -76.970692,38.868247,0.0 -76.972189,38.868246,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
